chargelarge_id,name,address,latitude,longitude,power_range,charge_point_count,port_count,dc_port_count,connector_types,min_power_kw,max_power_kw,status_counts,fast_dc_indicator
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-65,15 Barker St-Kensington,"15 Barker St, Kensington NSW 2033, Australia, Kensington, NSW 2033",-33.919511,151.225958,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-61,126 Jersey Rd-Paddington,"126 Jersey Rd, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.88731,151.2355,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2673,Electrifying Assets - 23 Colless St,"23 Colless St, Penrith, NSW 2750",-33.758674,150.707695,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-982,Barham Bridge Motor Inn,"1 Murray St, Barham, NSW 2732",-35.629197,144.124317,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
393dc550-5791-46d3-a359-20e9e5b406b3-672ae131527c67abfd9b2a5c,Ourimbah RSL Club,"20 Pacific Highway, Ourimbah, NSW 2258",-33.3535915,151.370057,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1129,Lithgow City Bowling Club Ltd,"2C  St, Lithgow, NSW 2790",-33.4853431,150.1520203,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-54,2 King St-Balmain,"2 King St, Balmain NSW 2041, Australia, Balmain, NSW 2041",-33.855812,151.176042,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-645,Energy Trade - Gordon St - Blacktown,"10 Gordon St, Blacktown, NSW 2148",-33.7678213,150.9156986,22,1,1,0,TYPE2,22.0,22.0,"{""Missing"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-685c9a8092fd8c3884a102d2,Austin Tourist Park Site,"581 Armidale Road, East Tamworth, NSW 2340",-31.116248,150.9601118,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-166,27 Station St-Petersham,"27 Station St, Petersham NSW 2049, Australia, Petersham, NSW 2049",-33.890256,151.150462,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-56,551 Darling St-Rozelle,"551 Darling St, Rozelle NSW 2039, Australia, Rozelle, NSW 2039",-33.859164,151.171908,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-62,1 Stanley St-Woollahra,"1 Stanley St, Woollahra NSW 2025, Woollahra, NSW 2025",-33.88848,151.24446,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-55,39 Grove St-Birchgrove,"39 Grove St, Birchgrove NSW 2041, Australia, Birchgrove, NSW 2041",-33.851295,151.181697,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-DEL-kE2V8-EX-2223-1A10-1-2244-00010,Bella Vista Motel,"5 Central Coast Highway, Kariong, NSW 2250",-33.43480555,151.29751509,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-TACW743421G3062,Test 001,"62 Kitchener St, St Ives, St Ives, NSW 2075",-33.71307765,151.17083068,7.4,1,1,0,TYPE2,7.4,7.4,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-90,2A Central St-Naremburn,"2a Central St, Naremburn, Naremburn, NSW 2065",-33.816091,151.201361,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-7zOG7ad-LLC7VEIQP7y0oQPHvJsKZWwWBhya,106 Sampson St Orange,"106 Sampson St, Orange, 2800",-33.276671,149.0903662,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-88,56 Frenchs Rd-Willoughby,"56-58 Frenchs Rd, Willoughby, Willoughby, NSW 2068",-33.807294,151.200025,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-100,Clontarf Reserve-Clontarf,"Sandy Bay Rd, Clontarf NSW 2093, Australia, Clontarf, NSW 2093",-33.807032,151.251908,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-zqE_WAJZ5eWa55miqDdW8zMCYksvKsWKLttR,41 Owen St Huskisson,"41 Owen St, Huskisson, 2540",-35.038318,150.6692781,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-CQpwzlmJwbttR5wchX_Wm5n1JOQaYlOWc149,Opposite 8-26 Darley Rd Leichardt NSW 2040,"Opposite 8-26 Darley Rd, Leichardt, NSW 2040",-33.87985,151.14772,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-69,4 Rankine St-Crescent Head,"Rankine St, Crescent Head NSW 2440, Australia, Crescent Head, NSW 2440",-31.189683,152.978444,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1668,Rosevale,"361 Rankin St, Bathurst, NSW 2795",-33.4225787,149.5653976,0 - 22,2,2,0,TYPE2,0.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-240900121,Mollymook Shores Hotel,"11 Golf Ave, Mollymook, NSW 2539",-35.34039468,150.47375295,7.4,1,1,0,TYPE2,7.4,7.4,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788--jjwpPL5qjjSHnAOBN9nOY8e4xtnuB17rXMl,76 George Gibson Dr Coopernook,"76 George Gibson Dr, Coopernook, 2426",-31.823489,152.6161719,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Unknown"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-93,22 Church Street-Burwood,"22 Church Street Burwood, Burwood, NSW 2134",-33.881212,151.104088,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-91,5 Broughton Rd-Artarmon,"5 Broughton Rd, Artarmon, Artarmon, NSW 2064",-33.80958,151.182722,22,2,2,0,TYPE2,22.0,22.0,"{""Charging"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2147,Randwick City Council - Works Depot,"192-220 Storey St, Maroubra, NSW 2035",-33.9375267,151.2464294,22,4,5,0,TYPE2,22.0,22.0,"{""Available"": 5}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-39,44 Cherry St-Ballina,"44 Cherry St, Ballina NSW 2478, Australia, Ballina, NSW 2478",-28.868951,153.562225,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-223,219 Darling St-Dubbo,"219 Darling St, Dubbo NSW 2830, Australia, Dubbo, NSW 2830",-32.251059,148.605706,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-30,21 Morgo St-Urunga,"21 Morgo St, Urunga NSW 2455, Australia, Urunga, NSW 2455",-30.495819,153.022,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-BcrDT9Yohylv8UwkFawzM0Ck35VGedbk7191,Opposite 205 Greenwich Rd Greenwich NSW 2065,"Opposite 205 Greenwich Rd, Greenwich, NSW 2065",-33.83735,151.1847,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1502,Ingenia - Old Bar,"Lanis on the Beach, Rd, Old Bar, NSW 2430",-31.9691369,152.5920448,7 - 22,3,4,0,TYPE2,7.0,22.0,"{""Available"": 4}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-121,46 Kippax St-Surry Hills,"46 Kippax St, Surry Hills NSW 2010, Australia, Surry Hills, NSW 2010",-33.884727,151.209673,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-67eb408eb10c45e596f9d20a,Laundry Lane,"2b/106 Old Pittwater Road, Brookvale, NSW 2100",-33.763362,151.2619393,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB23030001,Hamilton Executive Apartments,"101 Denison Street, Newcastle, NSW 2303",-32.92575,151.74829,22,8,8,0,TYPE2,22.0,22.0,"{""Available"": 8}",False
d1cbdd86-205d-4538-b287-34032bf74788-p6z_6H95R88QpeJd5PdSnsYy6UjQ0lrx-8a6,11-15 Gang Gang St Katoomba,"11-15 Gang Gang St, Katoomba, 2780",-33.712619,150.3125524,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
393dc550-5791-46d3-a359-20e9e5b406b3-6682194cf7a82ac324d14353,COUNTRY CHIC COTTAGES,"140 Keppel St, Bathurst, NSW 2795",-33.4176872,149.5751024,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 1, ""Unknown"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-71,54 Brown St-Bronte,"54 Brown St, Bronte NSW 2024, Australia, Bronte, NSW 2024",-33.899489,151.259149,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-58,Broadarrow Reserve-Maroubra,"Mons Ave, Maroubra NSW 2035, Australia, Maroubra, NSW 2035",-33.947205,151.254327,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-I7QwbM-4898VCSa6U0Qc-hObQhzLcokoNmcU,79 Denning St South Coogee NSW 2034,"79 Denning St, South Coogee, NSW 2034",-33.933618,151.25832,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB25270001,HARS Aviation Museum Australia,"54 Airport Road, Wollongong, NSW 2527",-34.5611,150.79104,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB24480001,The Beach Rooms,"6-10 Fraser Street, Nambucca Heads, NSW 2448",-30.64474,153.00389,7.4,8,8,0,TYPE2,7.4,7.4,"{""Available"": 8}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-87,47 Archer St-Chatswood,"47-49 Archer St, Chatswood, Chatswood, NSW 2067",-33.798037,151.186461,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-gHQgPii3kn859s9caf3UDi4UqltJmcahxKjm,101 Drumalbyn Rd Bellevue Hill NSW 2023,"101 Drumalbyn Rd, Bellevue Hill, NSW 2023",-33.8832,151.2588,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-CqP25zVqJkMAX2d7-p3Zr29vAizcbxMHJraw,18 Echo Point Rd Katoomba,"18 Echo Point Rd, Katoomba, 2780",-33.729403,150.3120559,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1554,The Edmondson Tavern,"1 Kibby Rd, Edmondson Park, NSW 2174",-33.955083,150.8622647,22,4,8,0,TYPE2,22.0,22.0,"{""Available"": 7, ""Charging"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-6631aaf4849fe9708e64618a,Dundas Sports & Recreation Club,"9 Elder Rd,, Dundas, NSW 2117",-33.803774,151.038919,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-92,18 Morwick Street-Strathfield,"18 Morwick Street Strathfield, Strathfield, NSW 2135",-33.875057,151.096055,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1800,Verdical,"88 Ebley St, Bondi Junction, NSW 2022",-33.893537,151.2502571,22,3,3,0,TYPE2,22.0,22.0,"{""Available"": 3}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-97,433 Old South Head Road-Rose bay,"429-433 Old South Head Road Rose Bay, Rose bay, NSW 2029",-33.878492,151.270483,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-pHXj-RmdnU0IsxZSOKEyLAOnlrvYLhLYAKz7,8 York St Rockdale NSW 2216,"8 York St, Rockdale, NSW 2216",-33.95054,151.1399,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-32,228 Moore Park Road-Paddington,"228 Moore Park Rd, Paddington NSW 2021, Austr, Paddington, NSW 2021",-33.887268,151.224098,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-80,132 Malabar Rd-South Coogee,"1 Greenwood Ave, South Coogee NSW 2034, Austr, South Coogee, NSW 2034",-33.929971,151.255637,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-82,12 Frederick St-St Leonards,"12 Frederick St, St Leonards NSW 2065, Austra, St Leonards, NSW 2065",-33.817909,151.188856,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-DEL-rVXcZ-TACW2245321G9532,AC Terra LMS test,"43 Newton Road, Wetherill Park, NSW 2164",-33.84898258,150.88368333,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB27820001,Poets Cottage,"63 Valley Road, Blue Mountains, NSW 2782",-33.71477,150.36355,7.4,2,2,0,TYPE2,7.4,7.4,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-96,146 Flood Street-Leichhardt,"146 Flood Street Leichhardt, Leichhardt, NSW 2040",-33.883498,151.149944,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-oYSQTe-mla7XePd-aq9MvsMXX3v3-uzIj4qn,7 Smith St Epping NSW 2121,"7 Smith St, Epping, NSW 2121",-33.773346,151.08523,3,1,1,0,TYPE2,3.0,3.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-85,44 Anderson St-Chatswood,"44 Anderson St, Chatswood NSW 2067, Australia, Chatswood, NSW 2067",-33.793421,151.181814,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-99,Passmore Reserve-Manly Vale,"Campbell Parade, Manly Vale NSW 2093, Austral, Manly Vale, NSW 2093",-33.78119,151.27155,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
393dc550-5791-46d3-a359-20e9e5b406b3-67bd2e6c1c2f46d1bb0de9a9,Comfort Resort Waters Edge,"1 Buller St, Port Macquarie, NSW 2444",-31.4310886,152.9044608,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-pTfx_IMyfUu-110qX7vPZcj9BSmvxpe-ExH8,25-27 Pomeroy St Homebush NSW 2140,"25-27 Pomeroy St, Homebush, NSW 2140",-33.858375,151.0814556,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-248,The Westport Club - Mingara,"25 Buller St, Port Macquarie, NSW 2444",-31.430177,152.9017453,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
d1cbdd86-205d-4538-b287-34032bf74788-ukm5hbNsCIqCxbt-gkVc5fgEIASGCwqMAaxx,7-15 Milray St Lindfield NSW 2070,"7-15 Milray St, Lindfield, NSW 2070",-33.773674,151.1706,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-114,55 Lindsay Street-Hamilton,"59 Lindsay St, Hamilton NSW 2303, Australia, Hamilton, NSW 2303",-32.922059,151.74773,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-119,45 Station St-Wickham,"45 Station Street, Wickham, NSW 2293",-32.923012,151.757129,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-C027474,Test 001,"62 Kitchener St, St Ives, St Ives, NSW 2075",-33.71289756,151.17095918,7.4,1,1,0,TYPE2,7.4,7.4,"{""Missing"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-65d415d846335dbe67104fd6,Cosmo Motel Adamstown,"165 Brunker Road, Adamstown, NSW 2289",-32.9315936,151.7276019,22,3,3,0,TYPE2,22.0,22.0,"{""Available"": 3}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-83,110 Reserve Rd-Artarmon,"110 Reserve Rd, Artarmon NSW 2064, Australia, Artarmon, NSW 2064",-33.812073,151.184119,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB23300001,Starline Alpacas,"1100 Milbrodale Road, Broke, NSW 2330",-32.75094,151.08034,22,8,8,0,TYPE2,22.0,22.0,"{""Available"": 8}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-94,12 Boundary Street-Croydon,"12 Boundary Street Croydon, Croydon, NSW 2134",-33.880725,151.114103,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-98,2 Tebbutt Street-Leichhardt,"2 Tebbutt Street Leichhardt, Leichhardt, NSW 2040",-33.889484,151.146946,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-262,17 Ball Avenue-Eastwood,"17 Ball Avenue, Eastwood, Ryde, NSW 2122",-33.786737,151.084427,22,1,1,0,TYPE2,22.0,22.0,"{""Inoperative"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-66b2ee11d8381e2e3731f32e,Rydalmere,"Rydalmere, Sydney, NSW 2116",-33.815716,151.033639,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
393dc550-5791-46d3-a359-20e9e5b406b3-670c584c8ec44e9ec8e59987,CH Boutique Apartments Hillvue,"31 The Ringers Road, Hillvue, NSW 2340",-31.1277097,150.9203955,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-wb40MErBBIkc6qQcMfNU4Mv9SSGiRBMBFk1x,Opposite 5 Princess St Lidcombe NSW 2141,"Opposite 5 Princess St, Lidcombe, NSW 2141",-33.859433,151.053,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-107,39 Bishop St-Newport,"39 Bishop St, Newport NSW 2106, Australia, Newport, NSW 2106",-33.657274,151.315564,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-24,City of Ryde - Macquarie Park,"22 Giffnock Ave, Macquarie Park, NSW 2113",-33.7831032,151.1223883,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Missing"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-95,Opposite 103 Denison St Rozelle NSW 2039,"103 Denison St, Rozelle NSW 2039, Australia, Rozelle, NSW 2039",-33.869885,151.17001,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-6448974d96bac003dea4c951,Wagga Country Club,"57 plumpton road, Wagga Wagga, NSW 2650",-35.1606681,147.3643427,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-105,48 Carrington Pde-Curl Curl,"46-48 Carrington Parade, Curl Curl NSW 2096,, Curl Curl, NSW 2096",-33.773927,151.292202,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-jyZvJqo6d5fQLuvL1-1sIAubyK83n7_CI_vh,Opposite 86 May St St Peters NSW 2044,"Opposite 86 May St, St Peters, NSW 2044",-33.909536,151.17781,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB23000001,291 King Street,"291 King Street, Newcastle, NSW 2300",-32.92882,151.76801,22,8,8,0,TYPE2,22.0,22.0,"{""Available"": 7, ""Charging"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-iwkmt2QMBNM-JUWtNGp0CqdDf_otieIhqGY4,Opposite 4 Tonbridge St Sans Souci NSW 2219,"Opposite 4 Tonbridge St, Sans Souci, NSW 2219",-33.98634,151.1424,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-104,3 Hilltop Crescent-Fairlight,"3-5 Hilltop Crescent, Fairlight, NSW 2094",-33.796084,151.275594,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-SEv6wSmefuh5VLkIGV78KWRa4i4BTjDRPedt,36 Echo Point Rd Katoomba,"36 Echo Point Rd, Katoomba, 2780",-33.73081,150.3122213,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1751,"11 Fowler St, Camperdown","11 Fowler St, Camperdown, NSW 2050",-33.8905316,151.1761275,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-922,Intellihub - Roylston St. Paddington,"23 Roylston St, Paddington, NSW 2021",-33.881782,151.233328,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-103,24 Fourth Ave-Blacktown,"24 Fourth Ave, Blacktown NSW 2148, Australia, Blacktown, NSW 2148",-33.764225,150.910147,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-150,Quarry Street Tennis Courts Paddington NSW 2021,"2 Quarry St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.882832,151.23686,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-0DPGDfHtBMvnFul28M1-nmXWsD6xOiMkkcHu,104 Woodburn Rd Berala NSW 2141,"104 Woodburn Rd, Berala, NSW 2141",-33.86907,151.03487,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-18,City of Ryde - Church Street Carpark,"19 Church St, Ryde, NSW 2112",-33.8144788,151.1046533,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-106,30 The Esplanade-Narrabeen,"30 The Esplanade, Narrabeen NSW 2101, Austral, Narrabeen, NSW 2101",-33.719381,151.289021,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-102,38 Holbeche Rd-Arndell Park,"38 Holbeche Rd, Arndell Park NSW 2148, Austra, Arndell Park, NSW 2148",-33.789103,150.884309,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-TWLPr_4Z_0ERhjHMkaQ-LydO2VaGDXTVBJtH,Opposite 65 Tooke St Cooks Hill NSW 2300,"Opposite 65 Tooke St, Cooks Hill, NSW 2300",-32.934948,151.76598,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-MSpb-vZEPm8dfexpB07hKizRf978yniLdp1I,Opposite 20 Hevington Rd Auburn NSW 2144,"Opposite 20 Hevington Rd, Auburn, NSW 2144",-33.85995,151.03384,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-72,19 Queen St Randwick NSW 2031,"19 Queen St, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.918866,151.24716,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-65d70c109e5027b653ddb617,The Clarence Apartments,"1 Clarence Street, Strathfield, NSW 2135",-33.8662471,151.0912722,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-101,12 Riverstone Pde-Riverstone,"12 Riverstone Parade, Riverstone NSW 2765, Au, Riverstone, NSW 2765",-33.678488,150.860529,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-134,Opposite 21 Joseph Street Lilyfield NSW 2039,"Joseph St, Lilyfield NSW 2039, Australia, Lilyfield, NSW 2039",-33.87189,151.16505,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-107,2 Allman Ave Summer Hill NSW 2130,"2 Allman Ave, Summer Hill NSW 2130, Australia, Summer Hill, NSW 2130",-33.89152,151.1337,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-ebP7qgnkdAQ4NhCeU3xIWCLUeLBZLX8ctxKw,null New Canterbury Rd Petersham NSW 2049,"null New Canterbury Rd, Petersham, NSW 2049",-33.896204,151.1541627,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-3294,Carter Sports,"10 Carter St, Lidcombe New South Wales, NSW 2141",-33.8526184,151.0602437,60,1,2,2,CCS2,60.0,60.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-253,Wave Aquatic Center - Baulkham Hills,"44 Mileham Ave, Baulkham Hills, NSW 2153",-33.7445839,150.9910722,7,1,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
