tfnsw_unique_id,source_index,Station_name,Station_address,Operator,PCODE,Charger_Type,ocm_id,ocm_address,ocm_method,ocm_distance_m,ocm_address_score,ocm_initial_match,web_query,web_evidence_url,web_page_opened,web_search_found,web_review_status,web_review_conclusion,web_review_confidence,web_review_note,web_evidence_excerpt,web_evidence_confidence,web_evidence_confidence_reason,match_identity_decision
TFNSW-0483,481,,"3483 Jerrys Plains Road, Jerrys Plains NSW 2330",Tesla,2330.0,DC,129982.0,"3483 Golden Hwy, Jerry's Plains, NSW",coordinate_500m,99.58231789175947,0.2874725274725275,True,"""3483 Jerrys Plains Road, Jerrys Plains NSW 2330"" EV charger",https://www.electromaps.com/en/charging-stations/australia/muswellbrook-shire-council/jerrys-plains/supercharger-jerrys-plains-nsw-jerrys-plains-road,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] Supercharger Jerrys Plains, NSW (https://www.electromaps.com/en/charging-stations/australia/muswellbrook-shire-council/jerrys-plains/supercharger-jerrys-plains-nsw-jerrys-plains-road)
citeturn161search0 [wordlim: 200] Published: 7.3 years ago; Crawled: 2 months ago; 3483 Jerrys Plains Road 2330 ... If Supercharger Jerrys Plains, NSW isn't the charging point you need, check at the bottom of the page for your nearest charging point under ""nearest charging points"" and you'll see a list of other electric vehicle charging points nearby, along with their location in a parking lot, above ground and their distance in KM.
# Supercharger Jerrys Plains, NSW

Street level

Created at 15/06/2019 and updated at 20/08/2022

Image: image Supercharger Jerrys Plains, NSW

## Information

Address

3483 Jerrys Plains Road 2330

Charge Price

FREE

## Connectors

·

Connected to Electromaps

### Tesla Supercharger

x 6

120 kw

Image

Works with the Electropass

## NEAREST CHARGEPOINT

Hotel Hunter Valley Resort Hermitage Road 2320 51 kmHotel The Vintage - Grand Mercure Apartments Claret Ash Drive 2320 57 kmStreet level Tamburlaine Organic Wines 358 McDonalds Road 2320 58 kmStreet level Hungerford H
[opened page] Supercharger Jerrys Plains, NSW (https://www.electromaps.com/en/charging-stations/australia/muswellbrook-shire-council/jerrys-plains/supercharger-jerrys-plains-nsw-jerrys-plains-road)
citeturn162view0 [wordlim: 200] Crawled: 5 months ago; Content type: text/html; Source: open({""ref_id"":""https://www.electromaps.com/en/charging-stations/australia/muswellbrook-shire-council/jerrys-plains/supercharger-jerrys-plains-nsw-jerrys-plains-road"",""lineno"":null}); Total lines: 124
L0: cite42†Image†www.electromaps.com cite43†Image†www.electromaps.com L1: 
L2: cite0†Map†map.electromaps.com cite1†The app L3: 
L4: Solutions
L5: 
L6: Business
L7: 
L8: cite2†Charger management cite3†Fleet management cite4†Hospitality L9: 
L10: Partners
L11: 
L12: cite5†Installers L13: 
L14: cite6†Blog cite7†Electropass cite8†Marketing cite9†Webshop†shop.electromaps.com L15: 
L16: cite10†Charging stations cite44†Image†www.electromaps.com cite11†Australia cite45†Image†www.electromaps.com cite12†Muswellbrook Shire Council cite46†Image†www.electromaps.com cite13†Jerrys Plains cite47†Image†www.electromaps.com L17: Supercharger Jerrys Plains, NSW
L18: 
L19: ci",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0485,483,,"3-5 Underwood Road, Homebush NSW 2140",Engie,2140.0,DC,272618.0,"3 -5 Underwood Road, Homebush, New South Wales, 2140",coordinate_500m,11.740484717937376,0.8356102003642988,True,"""3-5 Underwood Road, Homebush NSW 2140"" EV charger",https://www.homebush.dfo.com.au/centre-info/contact-us,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] Contact Us - DFO Homebush (https://www.homebush.dfo.com.au/centre-info/contact-us)
citeturn163search0 [wordlim: 200] Crawled: today; 3 - 5 Underwood Road, Homebush, NSW 2140

### Contact Us

Customer Enquiries DFO Homebush

3 - 5 Underwood Road, Homebush, NSW 2140

Phone: 02 9748 9800

Email: [email protected]

You can also email us using the form below and we’ll get back to you as soon as possible.

[Input: First Name*]

[Input: Last Name*]

[Input: Email*]

[Input: Mobile (optional)]

[Select]

[Button: Submit]

By using this form, you acknowledge that you have read and accept the Vicinity Feedback Privacy Notice --------------------------------------------------------------------------------
EV Charging Stations Scotts Flat – Find Chargers Near You | Plugroo (https://www.plugroo.com.au/nsw/scotts-flat)
citeturn163search1 [wordlim: 200] Crawled: yesterday;   * 402 Morses Creek Road, Wandiligong VIC 3744 Type 21×-- kW View station details ...   * G025A/3-5 Underwood Rd, Homebush NSW 2140 CCS 24×150 kW Type 21×22 kW View station details ... Plugroo helps Scotts Flat EV drivers avoid stale charger directories by combining operator data with verified community reports, so stati
[opened page] Contact Us - DFO Homebush (https://www.homebush.dfo.com.au/centre-info/contact-us)
citeturn164view0 [wordlim: 200] Crawled: yesterday; Content type: text/html; Source: open({""ref_id"":""https://www.homebush.dfo.com.au/centre-info/contact-us"",""lineno"":null}); Total lines: 115
L0: cite0†iframe†www.googletagmanager.com cite0†iframe†www.googletagmanager.com L1: 
L2: Search Everything DFO Homebush
L3: 
L4: cite1†Open Today: 10:00am - 6:00pm L5: 
L6: Loading traffic...
L7: 
L8:   * cite2†Shopping L9:   * cite3†Dining L10:   * cite4†Directions & Map L11:   * cite5†What's On L12:   * cite6†Offers L13:   * cite7†Centre Info L14: 
L15: cite7†< Back to Centre Info L16: ### Contact Us
L17: 
L18: Customer Enquiries DFO Homebush
L19: 
L20: 3 - 5 Underwood Road, Homebush, NSW 2140
L21: 
L22: Phone: 02 9748 9800
L23: 
L24: Email: cite8†[email protected] L25: 
L26: ` `
L27: 
L28: You can also email us using the form below and we’ll get back to you as soon as possible.
L29: 
L30: [Input: First Name*]
L31: 
L32: [Input: Last Name*]
L33: 
L34: [Input: Email*]
L35: 
L36: [Input: Mobile (optional)]
L37: 
L38: [Select]
L39: 
L40: [Button: Submit]
L41: 
L42: By using this",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0503,501,,"38 Flora Street, Sydney NSW 2232",Chargefox,2232.0,DC,191052.0,"28-34 Flora Street, Kirrawee, NSW, 2232",coordinate_500m,71.86593282056882,0.8333333333333334,True,"""38 Flora Street, Sydney NSW 2232"" EV charger",https://www.plugroo.com.au/nsw/menai,False,True,evidence_collected_search_snippet_only_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] EV Charging Stations Menai – Find Chargers Near You | Plugroo (https://www.plugroo.com.au/nsw/menai)
citeturn165search0 [wordlim: 200] Crawled: 3 weeks ago;   * 38 Flora Street, Kirrawee NSW 2232 CCS 24×47 kW View station details ...   * 24-42 King Georges Rd Wiley Park, Sydney NSW 2195 CCS 22×75 kW View station details ... Plugroo helps Menai EV drivers avoid stale charger directories by combining operator data with verified community reports, so station status, access rules and pricing are easier to check before you arrive. ... EV charging stations finder, built for Australia.

# EV Charging Stations Menai – Find Chargers Near You | Plugroo

## EV Charging Stations in Menai, NSW

Menai is an ABS Suburb and Locality covering approximately 13.1 km² with a 2021 Census population of 10,419. Plugroo maps the public electric vehicle charging stations available in this area with live status, pricing and verified plug types.

58

Public chargers in Menai

26

DC fast charging stations

0

Free EV charging sites

16

Charging networks covered

## Popular charging stations near Menai

Explore the public EV charging stations drivers check most often in and around Menai.

  * 150 Belmore 
[opened page] Internal Error ()
citeturn166view0 [wordlim: 200] Source: open({""ref_id"":""https://www.plugroo.com.au/nsw/menai"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://www.plugroo.com.au/nsw/menai: Cache miss",medium,"Charging evidence exists, but the page or address signal is incomplete.",web evidence only; same-station identity not automatically proven
TFNSW-0518,516,,"4 Tindall Street, Sydney NSW 2560",Evie Networks,2560.0,DC,299879.0,"38 Camden Rd, Campbelltown, NSW, 2560",coordinate_500m,194.37849874480997,0.3620857699805068,True,"""4 Tindall Street, Sydney NSW 2560"" EV charger",https://ev-charging-stations.com.au/chargers/nsw/macarthur-square,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/macarthur-square)
citeturn167search0 [wordlim: 200] Crawled: 2 days ago; # EV charging in Macarthur Square, NSW ... [Button: Nearest][Button: Fastest charger][Button: Most connectors] ... 4 Tindall Street, Sydney, NSW, 2560

# EV charging in Macarthur Square, NSW

922 stations found Live availability Showing 1–10 of 922

[Input: Macarthur Square, NSW]

Sort

[Button: Nearest][Button: Fastest charger][Button: Most connectors]

All DC Fast · 50+ kW Ultra-fast · 150+ kW Available now

Tesla

## Tesla

200 Gilchrist Drive, Sydney, NSW, 2560

0.11 km

Type 2 22 kW

DirectionsView details

Evie

## Evie

4 Tindall Street, Sydney, NSW, 2560

0.73 km

CCS 150 kW CHAdeMO 63 kW

DirectionsView details

ChargeFox

## ChargeFox

38 Camden Road, Sydney, NSW, 2560

0.82 km

CCS 200 kW CHAdeMO 200 kW

DirectionsView details

Exploren

## Exploren

38 Camden Road, Sydney, NSW, 2560

0.82 km

CCS 200 kW CHAdeMO 50 kW

DirectionsView details

Tesla

## Tesla

20-22 Camden Road, Sydney, NSW, 2560

0.94 km

CCS 300 kW

DirectionsView details

Exploren

## Exploren

Narellan Rd, Sydney, NSW, 2560

0.99 km

CCS 60 kW

Direc
[opened page] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/macarthur-square)
citeturn168view0 [wordlim: 200] Crawled: last month; Content type: text/html; Source: open({""ref_id"":""https://ev-charging-stations.com.au/chargers/nsw/macarthur-square"",""lineno"":null}); Total lines: 178
L0: cite0†iframe†www.googletagmanager.com L1: 
L2: Search Results
L3: 
L4: # EV charging in Macarthur Square, NSW
L5: 
L6: 922 stations found Live availability Showing 1–10 of 922
L7: 
L8: [Input: Macarthur Square, NSW]
L9: 
L10: Sort
L11: 
L12: [Button: Nearest][Button: Fastest charger][Button: Most connectors]
L13: 
L14: All DC Fast · 50+ kW Ultra-fast · 150+ kW Available now
L15: 
L16: Tesla
L17: 
L18: ## Tesla
L19: 
L20: 200 Gilchrist Drive, Sydney, NSW, 2560
L21: 
L22: 0.11 km
L23: 
L24: Type 2 22 kW
L25: 
L26: cite1†Directions†www.google.com cite2†View details L27: 
L28: Evie
L29: ## Evie
L30: 
L31: 4 Tindall Street, Sydney, NSW, 2560
L32: 
L33: 0.73 km
L34: 
L35: CCS 150 kW CHAdeMO 63 kW
L36: 
L37: cite3†Directions†www.google.com cite4†View details L38: 
L39: ChargeFox
L40: 
L41: ## ChargeFox
L42: 
L43: 38 Camden Road, Sydney, NSW, 2560
L44: 
L45: 0.82 km
L46: 
L4",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0520,518,,"40 Gouldsbury Street, Sydney NSW 2088",Evie Networks,2088.0,DC,191164.0,"6 Myahgah Road, Mosman, NSW",coordinate_500m,344.9884663673368,0.1382053654024052,True,"""40 Gouldsbury Street, Sydney NSW 2088"" EV charger",https://ev-charging-stations.com.au/chargers/nsw/mosman,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/mosman)
citeturn169search0 [wordlim: 200] Crawled: last month; # EV charging in Mosman, NSW ... 40 Gouldsbury Street, Sydney, NSW, 2088

Search Results

# EV charging in Mosman, NSW

948 stations found Live availability Showing 1–10 of 948

bp pulse

## bp pulse Charging Station

Avenue Rd, Sydney, NSW, 2088

0.26 km

CCS 75 kW

DirectionsView details

Evie

## Evie Charging Station

188A Raglan Street, Sydney, NSW, 2088

0.40 km

CHAdeMO 50 kW CCS 50 kW

DirectionsView details

Evie

## Evie Charging Station

40 Gouldsbury Street, Sydney, NSW, 2088

0.45 km

CCS 75 kW

DirectionsView details

Sponsored

Ad

ChargeFox

## Chargefox Charging Station

731-741 Military Road, Sydney, NSW, 2088

0.47 km

CCS 47 kW

DirectionsView details

Evie

## Evie Charging Station

6 Myahgah Road, Sydney, NSW, 2088

0.57 km

CCS 50 kW

DirectionsView details

Evie

## Evie Charging Station

106 Parraween Street, Sydney, NSW, 2090

0.90 km

CCS 75 kW

DirectionsView details

ChargeFox

## Chargefox Charging Station

1 Bradleys Head Road, Sydney, NSW, 2088

1.21 km

Type 2 22 kW

DirectionsView details

ChargeFox

## Cha
[opened page] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/mosman)
citeturn170view0 [wordlim: 200] Crawled: last week; Content type: text/html; Source: open({""ref_id"":""https://ev-charging-stations.com.au/chargers/nsw/mosman"",""lineno"":null}); Total lines: 176
L0: cite0†iframe†www.googletagmanager.com L1: 
L2: Search Results
L3: 
L4: # EV charging in Mosman, NSW
L5: 
L6: 958 stations found Live availability Showing 1–10 of 958
L7: 
L8: [Input: Mosman, NSW]
L9: 
L10: Sort
L11: 
L12: [Button: Nearest][Button: Fastest charger][Button: Most connectors]
L13: 
L14: All DC Fast · 50+ kW Ultra-fast · 150+ kW Available now
L15: 
L16: bp pulse
L17: 
L18: ## bp pulse Charging Station
L19: 
L20: Avenue Rd, Sydney, NSW, 2088
L21: 
L22: 0.26 km
L23: 
L24: CCS 75 kW
L25: 
L26: cite1†Directions†www.google.com cite2†View details L27: 
L28: Evie
L29: ## Evie Charging Station
L30: 
L31: 188A Raglan Street, Sydney, NSW, 2088
L32: 
L33: 0.40 km
L34: 
L35: CHAdeMO 50 kW CCS 50 kW
L36: 
L37: cite3†Directions†www.google.com cite4†View details L38: 
L39: Evie
L40: 
L41: ## Evie Charging Station
L42: 
L43: 40 Gouldsbury Street, Sydney, NSW, 2088
L44: 
L45: 0.45 km
L46: 
L4",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0529,527,,"401 Cabramatta Road W, Cabramatta NSW 2166",Evie Networks,2166.0,DC,191161.0,"Hungry Jacks, 401 Cabramatta Road, Cabramatta, NSW",coordinate_500m,14.315813677724664,0.7973684210526316,True,"""401 Cabramatta Road W, Cabramatta NSW 2166"" EV charger",https://plugroo.com.au/nsw/sydney,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] EV Charging Stations Sydney – Find Chargers Near You | Plugroo (https://plugroo.com.au/nsw/sydney)
citeturn171search0 [wordlim: 200] Crawled: 5 days ago;   * 401 Cabramatta Rd, Cabramatta NSW 2166 CCS 22×50 kW CHAdeMO2×50 kW View station details ... Sydney has grown faster than any other Australian capital for EV charging, and finding the right charger for your car at the right price is harder than it should be.
  * 401 Cabramatta Rd, Cabramatta NSW 2166 CCS 22×50 kW CHAdeMO2×50 kW View station details
  * 1 Plunkett St, St Leonards, Sydney NSW 2065 CCS 22×50 kW View station details
  * 1 Wallgrove Rd Eastern Creek, Sydney NSW 2766 CCS 24×150 kW View station details

## How to find EV charging stations in Sydney with Plugroo

Sydney has grown faster than any other Australian capital for EV charging, and finding the right charger for your car at the right price is harder than it should be.

Open the map above to see every EV charging station in Sydney in real time. Filter by charger speed, plug type, network or cost, including a free-only filter for Sydney's no-cost charging stations.

Plugroo's Sydney charger database combines operator APIs and on-the-ground reports, so new stat
[opened page] EV Charging Stations Sydney – Find Chargers Near You | Plugroo (https://plugroo.com.au/nsw/sydney)
citeturn172view0 [wordlim: 200] Crawled: today; Content type: text/html; Source: open({""ref_id"":""https://plugroo.com.au/nsw/sydney"",""lineno"":null}); Total lines: 134
L0: cite0†Open app†apps.apple.com L1: 
L2: # EV Charging Stations Sydney – Find Chargers Near You | Plugroo
L3: 
L4: Tap to see more
L5: 
L6: Back to map
L7: ## EV Charging Stations in Sydney, NSW
L8: 
L9: Plugroo maps every public electric vehicle charging station in Sydney - Tesla Superchargers, Evie ultra-rapid DC, Chargefox, NRMA, Ampol AmpCharge, BP Pulse, JOLT kerbside and council-run chargers - with live availability, pricing and verified plug types.
L10: 
L11: 1668
L12: 
L13: Public chargers in Sydney
L14: 
L15: 346
L16: 
L17: DC fast charging stations
L18: 
L19: 36
L20: 
L21: Free EV charging sites
L22: 
L23: 36
L24: 
L25: Charging networks covered
L26: ## Popular charging stations near Sydney
L27: 
L28: Explore the public EV charging stations drivers check most often in and around Sydney.
L29:   * cite1†485 Sydney Rd Balgowlah, Sydney NSW 2093 CCS 22×75 kW View station details L30:   * cite2†84/88 Par",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0543,541,,"42 Camden Road, Sydney NSW 2560",Chargefox,2560.0,DC,299879.0,"38 Camden Rd, Campbelltown, NSW, 2560",coordinate_500m,107.62472523724868,0.8259259259259261,True,"""42 Camden Road, Sydney NSW 2560"" EV charger",https://www.chargeroute.au/ev-chargers/150kw,False,True,evidence_collected_search_snippet_only_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] 150 kW EV Chargers Australia | ChargeRoute (https://www.chargeroute.au/ev-chargers/150kw)
citeturn173search0 [wordlim: 200] Crawled: today; BP — Sydney Sydney, NSW · 01 Wallgrove Road, Sydney, 2766 DCup to 150 kWBPScore 31 Operational (per source)Tesla — Sydney Sydney, NSW · 1 Dalgal Way, Sydney, 2037 DCup to 250 kWTeslaScore 31 Operational (per source)Evie — Sydney Sydney, NSW · 1 Frederick St, Sydney, 2064 DCup to 150 kWEvieScore 31 Operational (per source)Chargefox — Wilton Wilton, NSW · 1 Greenbridge Dr, Wilton, 2571 DCup to 160 kWChargefoxScore 29 Operational (per source)Tesla — Tweed Heads Tweed Heads, NSW · 1 Wharf St, Tweed Heads, 2485 DCup to 250 kWTeslaScore 31 Operational (per source)Evie — 1/9 Railway Parade 1/9 Railway Parade, NSW · 1/9 Railway Parade, Kogarah NSW 2217 DCup to 150 kWEvieScore 31 Planned / not confirmed operational Evie — Bathurst Bathurst, NSW · 10 Elizabeth St, Bathurst, 2795 DCup to 150 kWEvieScore 31 Operational (per source)Ampol — Sydney Sydney, NSW · 105 Station Rd, Sydney, 2147 DCup to 150 kWAmpolScore 29 Operational (per source)Chargefox — Thrumster Thrumster, NSW · 1067 Oxley Hwy, Thrumster, 2444 DCup to 180 kWChargefoxScore 31 Operational (
[opened page] Internal Error ()
citeturn174view0 [wordlim: 200] Source: open({""ref_id"":""https://www.chargeroute.au/ev-chargers/150kw"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://www.chargeroute.au/ev-chargers/150kw: Cache miss",low,"Result is generic, unrelated, or lacks a reliable charging/address signal.",web evidence only; same-station identity not automatically proven
TFNSW-0563,561,,"455 George Street, Sydney NSW 2000",Exploren,2000.0,DC,54547.0,"135 King Street, Sydney, NSW, 2000",coordinate_500m,277.35587394451807,0.5750000000000001,True,"""455 George Street, Sydney NSW 2000"" EV charger",https://www.nsw.gov.au/visiting-and-exploring-nsw/locations-and-attractions/queen-victoria-building,True,True,evidence_collected_page_opened_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] Queen Victoria Building | NSW Government (https://www.nsw.gov.au/visiting-and-exploring-nsw/locations-and-attractions/queen-victoria-building)
citeturn175search0 [wordlim: 200] Published: 3.6 years ago; Crawled: 3 weeks ago; 455 George Street, Sydney NSW 2000 ... 455 George Street, Sydney NSW 2000

## About this location

Where
    

455 George Street, Sydney NSW 2000

Price
    Free entry
Accessibility
    

  * Welcomes people with access needs, contact venue/organiser for details
Facilities
    

  * Bar
  * Cafe
  * Car park
  * Electric Vehicle Charging Point
  * Enquiry Desk
  * Food and Refreshments
  * Non-Smoking
  * Parents Room
  * Public Toilet
  * Restaurant
  * Shop / Gift Shop

## Contact details

Email: qvb.info@vicinity.com.au

Phone: (02) 9265 6864

Request an appointment: https://www.qvb.com.au/


The Queen Victoria Building (QVB) is a five level shopping centre occupying an entire block of George Street in the heart of Sydney's CBD. The historical building is Sydney's most iconic and prestigious shopping destination, attracting millions of local and international visitors each year. Home to leading Australian and international designers, the shopping centre h
[opened page] Queen Victoria Building | NSW Government (https://www.nsw.gov.au/visiting-and-exploring-nsw/locations-and-attractions/queen-victoria-building)
citeturn176view0 [wordlim: 200] Crawled: yesterday; Content type: text/html; Source: open({""ref_id"":""https://www.nsw.gov.au/visiting-and-exploring-nsw/locations-and-attractions/queen-victoria-building"",""lineno"":null}); Total lines: 230
L0: cite0†Skip to navigation cite1†Skip to content L1: 
L2: menu Open Menu
L3: 
L4: cite2†MyServiceNSW†account.service.nsw.gov.au L5: 
L6: cite3†Image: MyServiceNSW account icon Logged in
L7: 
L8: close Close Menu
L9: 
L10:   * cite4†Living in NSW keyboard_arrow_right L11: 
L12: close Close Menu
L13: 
L14: keyboard_arrow_left Living in NSW Back to previous menu
L15: 
L16: cite4†Living in NSWeast L17:     * cite5†Aboriginal information and services L18:     * cite6†Community services L19:     * cite7†Driving, boating and transport L20:     * cite8†Education and training L21:     * cite9†Emergency L22:     * cite10†Environment, land and water L23:     * cite11†Family and relationships L24:     * cite12†Grants and funding L25:     * cite13†Health and wellbeing L26:",high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven
TFNSW-0593,591,,"50 Bathurst Street, Brewarrina NSW 2839",NRMA Electric,2390.0,DC,190682.0,"50 Bathurst Street, Brewarrina, New South Wales, 2839",fuzzy_address_only,284311.5992580074,0.85,True,"""50 Bathurst Street, Brewarrina NSW 2839"" electric vehicle charging station",https://www.nsw.gov.au/visiting-and-exploring-nsw/nsw-events/brewarrina-blizzard; https://www.nsw.gov.au/visiting-and-exploring-nsw/nsw-events/brewarrina-blizzard,True,True,targeted_address_review_completed,same_address_coordinate_anomaly,medium,"The address 50 Bathurst Street, Brewarrina is independently associated with EV charging, but the OCM coordinate is about 284 km away; this is a coordinate anomaly requiring manual correction or exclusion.","[search] Brewarrina Blizzard | NSW Government (https://www.nsw.gov.au/visiting-and-exploring-nsw/nsw-events/brewarrina-blizzard)
citeturn57search0 [wordlim: 200] Published: 1.4 years ago; Crawled: 3 weeks ago;   * 50 Bathurst Street, Brewarrina NSW 2839 ...   * Electric Vehicle Charging Point

## Event information

Event has ended

When
    6 July 2026 - 12 July 2026

Show upcoming timeskeyboard_arrow_downHide upcoming timeskeyboard_arrow_up

info

Please check with the event organiser for the most up-to-date times.

  * 6 July 2026
  * 7 July 2026
  * 8 July 2026
  * 9 July 2026
  * 10 July 2026
  * 11 July 2026
  * 12 July 2026

Where
    

  * 50 Bathurst Street, Brewarrina NSW 2839

Categories
    

  * Community Event
  * Festivals and Celebrations
Accessibility
    

  * Welcomes people with access needs
Cost
    Free
Facilities
    

  * Cafe
  * Car park
  * Electric Vehicle Charging Point
  * Family Friendly
  * Kiosk
  * Public Toilet
  * Shop / Gift Shop

## Overview of this event

Ice skating and 'snow' is not what you'd expect to find in one of the hottest and driest regions of NSW, but that's exactly what's on offer in the remote community of Brewarrina every July. The Brew
[opened page] Brewarrina Blizzard | NSW Government (https://www.nsw.gov.au/visiting-and-exploring-nsw/nsw-events/brewarrina-blizzard)
citeturn58view0 [wordlim: 200] Crawled: last year; Content type: text/html; Source: open({""ref_id"":""https://www.nsw.gov.au/visiting-and-exploring-nsw/nsw-events/brewarrina-blizzard"",""lineno"":null}); Total lines: 304
L0: cite0†Skip to navigation Skip to content
L1: 
L2: cite1†  L3: 
L4: menu Open Menu
L5: 
L6: cite2† MyServiceNSW †account.service.nsw.gov.au L7: 
L8: cite93†Image: MyServiceNSW account icon Logged in
L9: 
L10:   * cite2†MyServiceNSW†account.service.nsw.gov.au L11:   * cite3†Manage account†account.service.nsw.gov.au L12:   * cite4†Logout of MyServiceNSW†services.dcu.nsw.gov.au L13: 
L14: cite1†  L15: 
L16: close Close Menu
L17: 
L18:   * cite5† Living in NSW keyboard_arrow_right  L19: 
L20: cite1†  L21: 
L22: close Close Menu
L23: 
L24: keyboard_arrow_left Living in NSW Back to previous menu
L25: 
L26: cite5†Living in NSW east L27:     * cite6†Aboriginal information and services L28:     * cite7†Community services L29:     * cite8†Driving, boating and transport L30:     * cite9†Education and training L31",high,Opened charging page contains an address-level signal.,manual review required
TFNSW-0610,608,,"53 Sydney Road, Goulburn NSW 2580",Chargefox,2580.0,DC,190003.0,"Sydney Road, Bradfordville, Goulburn, New South Wales, 2580",coordinate_500m,8.51026314597061,0.8460317460317461,True,"""53 Sydney Road, Goulburn NSW 2580"" EV charger",https://www.plugroo.com.au/location/nrma-nsw-goulburn-53-sydney-rd,False,True,evidence_collected_search_snippet_only_manual_confirmation_required,web_evidence_found_not_identity_proof,undetermined,"Sequential web search completed for this row. A web result is evidence for manual review, not an automatic identity match.","[search] NRMA EV Charger Goulburn, NSW – 210kW DC | Plugroo (https://www.plugroo.com.au/location/nrma-nsw-goulburn-53-sydney-rd)
citeturn177search0 [wordlim: 200] Crawled: 3 days ago; 53 Sydney Rd, Goulburn NSW 2580 ... Goulburn #1 is at 53 Sydney Rd, Goulburn NSW 2580.

# Goulburn #1

53 Sydney Rd, Goulburn NSW 2580

  * NRMA
  * ·4× CCS 2
  * ·210 kW
  * ·$0.79

### Live status

Operational Open now

No recent check-ins — let us know how it goes

Confidence
    50/100 · Medium

Last verified
    No check-ins yet

Bays
    ? of 4 available

0 successful and 0 failed check-ins in the last 14 days.

### Key facts

Connectors
    4× CCS 2 4 plugs

Max power
    210 kW

Price
    $0.79

Network
    NRMA

Opening hours
    Open 24 hours

### Plug and Cost

Image: CCS 2

CCS 2

210 kW

$0.79

4 plugs

$0.79

4a 4a

### How to find

Hard to find? Help others by editing.

### Recent Check-in & Review

What drivers reported after charging here.

Check in on the map

No check-ins yet. Check in after you charge to help other drivers.

### Open 24 hours

Sunday Open 24 hours

Monday Open 24 hours

Tuesday Open 24 hours

Wednesday Open 24 hours

Thursday Open 24 hours

Friday Open 24 hours

Saturday
[opened page] Internal Error ()
citeturn178view0 [wordlim: 200] Source: open({""ref_id"":""https://www.plugroo.com.au/location/nrma-nsw-goulburn-53-sydney-rd"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://www.plugroo.com.au/location/nrma-nsw-goulburn-53-sydney-rd: Cache miss",medium,"Charging evidence exists, but the page or address signal is incomplete.",web evidence only; same-station identity not automatically proven
